"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier"
"ZAF","ZA",4468.0,43303.0,43303.0,"klipfontein laerskool","",29.2425,-25.9034,3,"school","mapping",2018.0,5.0,15.0,23,2,23,5,23,0,1,36623,0.0869565217391304,0.217391304347826,0.0,0.2692870135891857,111.31949079362676,88,88,88,88
"ZAF","ZA",4469.0,43306.0,43306.0,"koikoi primary school","",25.5934,-25.9359,3,"school","mapping",2017.0,5.0,16.0,36,8,36,18,36,0,1,36664,0.2222222222222222,0.5,0.0,0.5765199161425576,8519.878023629912,89,89,89,89
"ZAF","ZA",4469.0,43307.0,43307.0,"kokomeng primary school","",25.0486,-27.6256,3,"school","mapping",2017.0,5.0,16.0,50,0,50,12,50,0,1,36671,0.0,0.24,0.0,0.2264150943396226,20292.93875467586,90,90,90,90
"ZAF","ZA",4463.0,43267.0,43267.0,"kopana senior primary school","",29.8513,-30.9403,3,"school","mapping",2017.0,5.0,15.0,41,0,41,4,41,0,1,36280,0.0,0.0975609756097561,0.0,0.0920386562356189,73822.31112338704,91,91,91,91
"ZAF","ZA",4469.0,43307.0,43307.0,"kromelmboog primary school","",25.2265,-27.8139,3,"school","mapping",2017.0,5.0,16.0,23,0,23,14,23,0,1,36672,0.0,0.6086956521739131,0.0,0.5742411812961443,15214.423127667409,92,92,92,92
"ZAF","ZA",4469.0,43307.0,43307.0,"kwalo kitso primary school","",25.1224,-27.8922,3,"school","mapping",2017.0,5.0,16.0,40,2,40,20,40,0,1,36673,0.05,0.5,0.0,0.4952830188679245,15214.423127667409,93,93,93,93
"ZAF","ZA","","",29531.0,"kylemore","",18.948,-33.916,4,"","",1991.0,1.0,6.0,0,0,34,16,34,23,3,29414,"",0.4705882352941176,0.6764705882352942,"",670.5284224273997,94,94,94,94
"ZAF","ZA",4471.0,43314.0,43314.0,"kylemore",56808.0,18.9524518,-33.9193671,1,"","",1991.0,"","",0,0,34,16,34,23,3,18250,"",0.4705882352941176,0.6764705882352942,"",670.5284224273997,95,95,95,95
"ZAF","ZA",4465.0,43284.0,43284.0,"laerskool millenium","",27.7885,-26.1083,3,"school","mapping",2017.0,5.0,16.0,26,2,26,0,26,0,1,36384,0.0769230769230769,0.0,0.0,0.0725689404934687,9865.49515758927,96,96,96,96
"ZAF","ZA",4465.0,43283.0,43283.0,"laerskool uniefees","",28.2483,-25.5487,3,"school","mapping",2017.0,5.0,16.0,5,0,5,2,5,0,1,36365,0.0,0.4,0.0,0.3773584905660377,13489.16627683256,97,97,97,97
"ZAF","ZA",4471.0,43318.0,43318.0,"langebaan",56883.0,18.0657939,-33.0547004,1,"","",2000.0,"","",0,0,235,169,235,169,3,18257,"",0.7191489361702128,0.7191489361702128,"",122958.06416503804,98,98,98,98
