iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
MRT,MR,3226.0,31061.0,31061.0,mahmouda,13464.0,-7.687370599999999,16.3591648,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9523,,,,,0.0,88,88,87,57
MRT,MR,3232.0,31084.0,31084.0,mbagnik,,-14.39,17.51,3,,,1994,5.0,14.0,21,0,,,21,0,,,21,0,,,3,30603,0.0,0.0,0.0,0.0,0.0,89,89,30,21
MRT,MR,3226.0,31062.0,31062.0,mreihima,13479.0,-7.645138889,17.43583333,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9528,,,,,0.0,90,90,86,56
MRT,MR,3230.0,31078.0,31078.0,nbeika,13461.0,-12.28879625,18.09212964,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9572,,,,,67361.693736004,91,91,91,58
MRT,MR,3230.0,31080.0,31080.0,nimlane,13498.0,-11.6698299,18.3490213,1,,,2015,,,50,1,,,50,2,,,50,0,,,1,9579,0.02,0.04,0.0,0.0558490566037735,0.0,92,92,93,59
MRT,MR,3230.0,31080.0,31080.0,nimlane,13499.0,-11.6698299,18.3490213,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9582,,,,,0.0,93,93,92,59
MRT,MR,3220.0,31038.0,31038.0,ouadane   ecole 1,13475.0,-11.61858333,21.01563889,3,,,2015,,,120,1,,,120,1,,,120,4,,,1,9488,0.0083333333333333,0.0083333333333333,0.0333333333333333,0.0465823724668064,0.0,94,94,46,27
MRT,MR,3221.0,31044.0,31044.0,oumchgague,13450.0,-11.34268518,16.70227778,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9505,,,,,8568.21373357088,95,95,95,60
MRT,MR,3221.0,31044.0,31044.0,oumchghagh   ecole oumchghagh,13452.0,-11.33361111,16.62905556,3,,,2015,,,149,1,,,149,1,,,149,0,,,1,9504,0.0067114093959731,0.0067114093959731,0.0,0.0126205431847791,8568.21373357088,96,96,96,61
MRT,MR,3226.0,31058.0,31058.0,oumecheich,13382.0,-7.2185,15.8482333,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9515,,,,,41655.309110670976,97,97,97,62
