iso2,iso3,admin0_id,admin1,admin1_id,admin2,admin2_id,iu_name,iu_id,iu_code
NG,NGA,34,Benue,3781.0,Ogbadibo,36469.0,Ogbadibo,36469.0,NGA0378136469
NG,NGA,34,Cross River,3783.0,Abi,36505.0,Abi,36505.0,NGA0378336505
NG,NGA,34,Cross River,3783.0,Bekwara,36509.0,Bekwara,36509.0,NGA0378336509
NG,NGA,34,Cross River,3783.0,Caabar South,36512.0,Caabar South,36512.0,NGA0378336512
NG,NGA,34,Cross River,3783.0,Obudu,36518.0,Obudu,36518.0,NGA0378336518
NG,NGA,34,Delta,3784.0,Aniocha North,36523.0,Aniocha North,36523.0,NGA0378436523
NG,NGA,34,Delta,3784.0,Ethiope West,36528.0,Ethiope West,36528.0,NGA0378436528
NG,NGA,34,Delta,3784.0,Ika South,36530.0,Ika South,36530.0,NGA0378436530
NG,NGA,34,Oyo,3805.0,Akinyele,36969.0,Akinyele,36969.0,NGA0380536969
NG,NGA,34,Oyo,3805.0,Ibadan North East,36974.0,Ibadan North East,36974.0,NGA0380536974
NG,NGA,34,Oyo,3805.0,Ibarapa Central,36978.0,Ibarapa Central,36978.0,NGA0380536978
NG,NGA,34,Delta,3784.0,Patani,36538.0,Patani,36538.0,NGA0378436538
NG,NGA,34,Delta,3784.0,Udu,36540.0,Udu,36540.0,NGA0378436540
NG,NGA,34,Ebonyi,3785.0,Onicha,36560.0,Onicha,36560.0,NGA0378536560
NG,NGA,34,Imo,3791.0,Isu,36638.0,Isu,36638.0,NGA0379136638
NG,NGA,34,Imo,3791.0,Ngor-Okp,36640.0,Ngor-Okp,36640.0,NGA0379136640
NG,NGA,34,Imo,3791.0,Nwangele,36643.0,Nwangele,36643.0,NGA0379136643
NG,NGA,34,Imo,3791.0,Oguta,36645.0,Oguta,36645.0,NGA0379136645
NG,NGA,34,Imo,3791.0,Orsu,36650.0,Orsu,36650.0,NGA0379136650
DZ,DZA,1,Tipaza,145.0,,0.0,Tipaza,1045.0,DZA0014501045
DZ,DZA,1,Borjbouarirej,111.0,,0.0,Bordj Bou Arreridj,1011.0,DZA0011101011
NG,NGA,34,Imo,3791.0,Oru West,36652.0,Oru West,36652.0,NGA0379136652
DZ,DZA,1,Illizi,122.0,,0.0,Illizi,1022.0,DZA0012201022
DZ,DZA,1,Souk Ahras,140.0,,0.0,Souk Ahras,1040.0,DZA0014001040
DZ,DZA,1,Bejaia,108.0,,0.0,Bejaia,1008.0,DZA0010801008
DZ,DZA,1,Alger,102.0,,0.0,Alger,1002.0,DZA0010201002
DZ,DZA,1,Naama,131.0,,0.0,Naama,1031.0,DZA0013101031
NG,NGA,34,Imo,3791.0,Owerri West,36654.0,Owerri West,36654.0,NGA0379136654
NG,NGA,34,Jigawa,3792.0,Auyo,36656.0,Auyo,36656.0,NGA0379236656
DZ,DZA,1,Setif,137.0,,0.0,SÃ©tif,1037.0,DZA0013701037
NG,NGA,34,Jigawa,3792.0,Gagarawa,36662.0,Gagarawa,36662.0,NGA0379236662
NG,NGA,34,Jigawa,3792.0,Gwiwa,36667.0,Gwiwa,36667.0,NGA0379236667
DZ,DZA,1,Blida,110.0,,0.0,Blida,1010.0,DZA0011001010
DZ,DZA,1,Chlef,114.0,,0.0,Chlef,1014.0,DZA0011401014
NG,NGA,34,Kano,3794.0,Ajingi,36706.0,Ajingi,36706.0,NGA0379436706
DZ,DZA,1,Boumerdes,113.0,,0.0,Boumerdes,1013.0,DZA0011301013
DZ,DZA,1,Annaba,103.0,,0.0,Annaba,1003.0,DZA0010301003
DZ,DZA,1,Relizane,135.0,,0.0,Relizane,1035.0,DZA0013501035
DZ,DZA,1,Batna,106.0,,0.0,Batna,1006.0,DZA0010601006
NG,NGA,34,Kano,3794.0,Bebeji,36709.0,Bebeji,36709.0,NGA0379436709
DZ,DZA,1,Oran,132.0,,0.0,Oran,1032.0,DZA0013201032
DZ,DZA,1,Jijel,123.0,,0.0,Jijel,1023.0,DZA0012301023
NG,NGA,34,Kano,3794.0,Bunkure,36711.0,Bunkure,36711.0,NGA0379436711
DZ,DZA,1,Tiaret,143.0,,0.0,Tiaret,1043.0,DZA0014301043
NG,NGA,34,Kano,3794.0,Dawakin kudi,36715.0,Dawakin kudi,36715.0,NGA0379436715
NG,NGA,34,Kano,3794.0,Gabasawa,36718.0,Gabasawa,36718.0,NGA0379436718
DZ,DZA,1,Ghardasa,120.0,,0.0,GhardaÃ¯a,1020.0,DZA0012001020
NG,NGA,34,Kano,3794.0,Garum Mallam,36720.0,Garum Mallam,36720.0,NGA0379436720
NG,NGA,34,Kano,3794.0,Karaye,36727.0,Karaye,36727.0,NGA0379436727
DZ,DZA,1,Tissemsilt,146.0,,0.0,Tissemsilt,1046.0,DZA0014601046
DZ,DZA,1,Mascara,127.0,,0.0,Mascara,1027.0,DZA0012701027
DZ,DZA,1,Bechar,107.0,,0.0,Bechar,1007.0,DZA0010701007
NG,NGA,34,Kano,3794.0,Kumbosto,36730.0,Kumbosto,36730.0,NGA0379436730
DZ,DZA,1,Skikda,139.0,,0.0,Skikda,1039.0,DZA0013901039
DZ,DZA,1,Ain Dafla,104.0,,0.0,Ain Defla,1004.0,DZA0010401004
DZ,DZA,1,Oum El Bouaghi,134.0,,0.0,Oum El Bouaghi,1034.0,DZA0013401034
DZ,DZA,1,Constantine,115.0,,0.0,Constantine,1015.0,DZA0011501015
NG,NGA,34,Kano,3794.0,Kura,36732.0,Kura,36732.0,NGA0379436732
DZ,DZA,1,M'sila,126.0,,0.0,Mâ€™sila,1026.0,DZA0012601026
NG,NGA,34,Kano,3794.0,Makoda,36734.0,Makoda,36734.0,NGA0379436734
DZ,DZA,1,Mila,128.0,,0.0,Mila,1028.0,DZA0012801028
DZ,DZA,1,El Oued,118.0,,0.0,El Oued,1018.0,DZA0011801018
NG,NGA,34,Kano,3794.0,Nasarawa,36736.0,Nasarawa,36736.0,NGA0379436736
DZ,DZA,1,Laghouat,125.0,,0.0,Laghouat,1025.0,DZA0012501025
DZ,DZA,1,Tamanrasset,141.0,,0.0,Tamanrasset,1041.0,DZA0014101041
NG,NGA,34,Kano,3794.0,Rimin Gado,36738.0,Rimin Gado,36738.0,NGA0379436738
NG,NGA,34,Kano,3794.0,Shanono,36740.0,Shanono,36740.0,NGA0379436740
DZ,DZA,1,Saida,136.0,,0.0,Saida,1036.0,DZA0013601036
DZ,DZA,1,Tlemcen,148.0,,0.0,Tlemcen,1048.0,DZA0014801048
DZ,DZA,1,Khenchela,124.0,,0.0,Khenchela,1024.0,DZA0012401024
DZ,DZA,1,Guelma,121.0,,0.0,Guelma,1021.0,DZA0012101021
NG,NGA,34,Kano,3794.0,Wudil,36749.0,Wudil,36749.0,NGA0379436749
DZ,DZA,1,El Bayadh,117.0,,0.0,El Bayadh,1017.0,DZA0011701017
NG,NGA,34,Kogi,3797.0,Adavi,36805.0,Adavi,36805.0,NGA0379736805
NG,NGA,34,Kogi,3797.0,Idah,36811.0,Idah,36811.0,NGA0379736811
DZ,DZA,1,Media,130.0,,0.0,MÃ©dÃ©a,1030.0,DZA0013001030
BJ,BEN,3,Plateau,377.0,Pobe,3280.0,Pobe,3280.0,BEN0037703280
BJ,BEN,3,Couffo,373.0,Dogbo-tota,3256.0,Dogbo-tota,3256.0,BEN0037303256
DZ,DZA,1,Bouira,112.0,,0.0,Bouira,1012.0,DZA0011201012
DZ,DZA,1,Sidi-bel-abbes,138.0,,0.0,Sidi Bel Abbes,1038.0,DZA0013801038
DZ,DZA,1,Tendouf,144.0,,0.0,Tindouf,1044.0,DZA0014401044
BJ,BEN,3,Oueme,376.0,AguÃ©guÃ©s,3269.0,AguÃ©guÃ©s,3269.0,BEN0037603269
BJ,BEN,3,Zou,378.0,CovÃ¨,3284.0,CovÃ¨,3284.0,BEN0037803284
DZ,DZA,1,Djelfa,116.0,,0.0,Djelfa,1016.0,DZA0011601016
BJ,BEN,3,Atakora,368.0,Cobly,3218.0,Cobly,3218.0,BEN0036803218
DZ,DZA,1,Adrar,101.0,,0.0,Adrar,1001.0,DZA0010101001
DZ,DZA,1,Tizi-ouzou,147.0,,0.0,Tizi Ouzou,1047.0,DZA0014701047
DZ,DZA,1,Ouargla,133.0,,0.0,Ouargla,1033.0,DZA0013301033
BJ,BEN,3,Atlantique,369.0,Torri-Bossito,3233.0,Torri-Bossito,3233.0,BEN0036903233
DZ,DZA,1,Tebessa,142.0,,0.0,TÃ©bessa,1042.0,DZA0014201042
DZ,DZA,1,El Tarf,119.0,,0.0,El Tarf,1019.0,DZA0011901019
DZ,DZA,1,Biskra,109.0,,0.0,Biskra,1009.0,DZA0010901009
BJ,BEN,3,Zou,378.0,Zogbodome,3289.0,Zogbodome,3289.0,BEN0037803289
DZ,DZA,1,Ain Tamouchent,105.0,,0.0,Ain Temouchent,1005.0,DZA0010501005
DZ,DZA,1,Mostaghanem,129.0,,0.0,Mostaganem,1029.0,DZA0012901029
BJ,BEN,3,Zou,378.0,Zagnanado,3288.0,Zagnanado,3288.0,BEN0037803288
BJ,BEN,3,Atakora,368.0,KouandÃ©,3219.0,KouandÃ©,3219.0,BEN0036803219
BJ,BEN,3,Atakora,368.0,Toukountouna,3226.0,Toukountouna,3226.0,BEN0036803226
BJ,BEN,3,Mono,375.0,Grand-popo,3263.0,Grand-popo,3263.0,BEN0037503263
BJ,BEN,3,Littoral,374.0,Cotonou,3259.0,Cotonou,3259.0,BEN0037403259
BJ,BEN,3,Alibori,367.0,Segbana,3216.0,Segbana,3216.0,BEN0036703216
BJ,BEN,3,Alibori,367.0,Gogounou,3236.0,Gogounou,3236.0,BEN0036703236
BJ,BEN,3,Oueme,376.0,SÃ¨mÃ¨-Kpodji,3277.0,SÃ¨mÃ¨-Kpodji,3277.0,BEN0037603277
BJ,BEN,3,Atlantique,369.0,So-Ava,3231.0,So-Ava,3231.0,BEN0036903231
BJ,BEN,3,Atakora,368.0,BoukoumbÃ©,3217.0,BoukoumbÃ©,3217.0,BEN0036803217
BJ,BEN,3,Plateau,377.0,Ketou,3274.0,Ketou,3274.0,BEN0037703274
BJ,BEN,3,Collines,371.0,Dassa,3245.0,Dassa,3245.0,BEN0037103245
BJ,BEN,3,Mono,375.0,HouÃ©yogbÃ©,3264.0,HouÃ©yogbÃ©,3264.0,BEN0037503264
BJ,BEN,3,Borgou,370.0,Nikki,3239.0,Nikki,3239.0,BEN0037003239
BJ,BEN,3,Atakora,368.0,KÃ©rou,3220.0,KÃ©rou,3220.0,BEN0036803220
BW,BWA,4,Southern,487.0,Matsuane,4292.0,Matsuane,4292.0,BWA0048704292
BW,BWA,4,Kweneng,483.0,Kweneng East,4300.0,Kweneng East,4300.0,BWA0048304300
BJ,BEN,3,Plateau,377.0,Adja-OuÃ¨rÃ¨,3278.0,Adja-OuÃ¨rÃ¨,3278.0,BEN0037703278
BJ,BEN,3,Atlantique,369.0,ZÃ¨,3234.0,ZÃ¨,3234.0,BEN0036903234
BJ,BEN,3,Collines,371.0,Save,3249.0,Save,3249.0,BEN0037103249
BJ,BEN,3,Oueme,376.0,Adjohoun,3268.0,Adjohoun,3268.0,BEN0037603268
BJ,BEN,3,Mono,375.0,ComÃ©,3262.0,ComÃ©,3262.0,BEN0037503262
BJ,BEN,3,Alibori,367.0,Karimama,3214.0,Karimama,3214.0,BEN0036703214
GW,GNB,22,Tombali,2427.0,Timbo,23760.0,Timbo,23760.0,GNB0242723760
GW,GNB,22,Tombali,2427.0,Calaque,23753.0,Calaque,23753.0,GNB0242723753
BJ,BEN,3,Collines,371.0,Bante,3244.0,Bante,3244.0,BEN0037103244
BJ,BEN,3,Atakora,368.0,MatÃ©ri,3221.0,MatÃ©ri,3221.0,BEN0036803221
BJ,BEN,3,Borgou,370.0,Tchaourou,3243.0,Tchaourou,3243.0,BEN0037003243
BJ,BEN,3,Alibori,367.0,Kandi,3213.0,Kandi,3213.0,BEN0036703213
BJ,BEN,3,Alibori,367.0,Malanville,3215.0,Malanville,3215.0,BEN0036703215
NG,NGA,34,Kogi,3797.0,Yagba West,36825.0,Yagba West,36825.0,NGA0379736825
NG,NGA,34,Kwara,3798.0,Irepodun,36835.0,Irepodun,36835.0,NGA0379836835
BJ,BEN,3,Collines,371.0,Glazoue,3246.0,Glazoue,3246.0,BEN0037103246
BJ,BEN,3,Oueme,376.0,Akpro-MissÃ©rÃ©tÃ©,3270.0,Akpro-MissÃ©rÃ©tÃ©,3270.0,BEN0037603270
BJ,BEN,3,Zou,378.0,Agbangnizoun,3282.0,Agbangnizoun,3282.0,BEN0037803282
BJ,BEN,3,Zou,378.0,Abomey,3281.0,Abomey,3281.0,BEN0037803281
BJ,BEN,3,Atlantique,369.0,Ouidah,3230.0,Ouidah,3230.0,BEN0036903230
BJ,BEN,3,Collines,371.0,Savalou,3248.0,Savalou,3248.0,BEN0037103248
BJ,BEN,3,Atakora,368.0,Natitingou,3222.0,Natitingou,3222.0,BEN0036803222
BJ,BEN,3,Atakora,368.0,PÃ©hunco,3224.0,PÃ©hunco,3224.0,BEN0036803224
BJ,BEN,3,Donga,372.0,Copargo,3251.0,Copargo,3251.0,BEN0037203251
BJ,BEN,3,Borgou,370.0,BembÃ¨rÃ¨kÃ¨,3235.0,BembÃ¨rÃ¨kÃ¨,3235.0,BEN0037003235
BJ,BEN,3,Borgou,370.0,PÃ¨rÃ¨rÃ¨,3241.0,PÃ¨rÃ¨rÃ¨,3241.0,BEN0037003241
NG,NGA,34,Kwara,3798.0,Oke-Ero,36840.0,Oke-Ero,36840.0,NGA0379836840
NG,NGA,34,Lagos,3799.0,Oshodi-Isolo,36859.0,Oshodi-Isolo,36859.0,NGA0379936859
BJ,BEN,3,Donga,372.0,Bassila,3250.0,Bassila,3250.0,BEN0037203250
BJ,BEN,3,Atlantique,369.0,Toffo,3232.0,Toffo,3232.0,BEN0036903232
BJ,BEN,3,Atlantique,369.0,KpomassÃ¨,3229.0,KpomassÃ¨,3229.0,BEN0036903229
BJ,BEN,3,Oueme,376.0,Avrankou,3271.0,Avrankou,3271.0,BEN0037603271
BJ,BEN,3,Plateau,377.0,Ifangni,3279.0,Ifangni,3279.0,BEN0037703279
BJ,BEN,3,Donga,372.0,Djougou Rural,3252.0,Djougou,3252.0,BEN0037203252
BJ,BEN,3,Atakora,368.0,TanguiÃ©ta,3225.0,TanguiÃ©ta,3225.0,BEN0036803225
BW,BWA,4,South East,486.0,Lobatse,4308.0,Lobatse,4308.0,BWA0048604308
BJ,BEN,3,Couffo,373.0,Aplahoue,3254.0,Aplahoue,3254.0,BEN0037303254
BJ,BEN,3,Alibori,367.0,Banikoara,3212.0,Banikoara,3212.0,BEN0036703212
BJ,BEN,3,Zou,378.0,Djidja,3285.0,Djidja,3285.0,BEN0037803285
BJ,BEN,3,Atlantique,369.0,Abomey-calavi,3227.0,Abomey-calavi,3227.0,BEN0036903227
BJ,BEN,3,Borgou,370.0,SinendÃ©,3242.0,SinendÃ©,3242.0,BEN0037003242
BJ,BEN,3,Oueme,376.0,Dangbo,3273.0,Dangbo,3273.0,BEN0037603273
BJ,BEN,3,Oueme,376.0,Adjarra,3267.0,Adjarra,3267.0,BEN0037603267
BJ,BEN,3,Atlantique,369.0,Allada,3228.0,Allada,3228.0,BEN0036903228
BJ,BEN,3,Donga,372.0,Ouake,3223.0,Ouake,3223.0,BEN0037203223
BJ,BEN,3,Borgou,370.0,KalalÃ©,3237.0,KalalÃ©,3237.0,BEN0037003237
BJ,BEN,3,Couffo,373.0,Toviklin,3258.0,Toviklin,3258.0,BEN0037303258
BJ,BEN,3,Plateau,377.0,Sakete,3276.0,Sakete,3276.0,BEN0037703276
BJ,BEN,3,Borgou,370.0,Parakou,3240.0,Parakou,3240.0,BEN0037003240
BJ,BEN,3,Oueme,376.0,Porto-Novo,3275.0,Porto-Novo,3275.0,BEN0037603275
BJ,BEN,3,Borgou,370.0,N'Dali,3238.0,N'Dali,3238.0,BEN0037003238
BJ,BEN,3,Collines,371.0,Ouesse,3247.0,Ouesse,3247.0,BEN0037103247
BW,BWA,4,North East,484.0,Francistown,4302.0,Francistown,4302.0,BWA0048404302
BW,BWA,4,South East,486.0,Gaborone,4307.0,Gaborone,4307.0,BWA0048604307
BW,BWA,4,Central,479.0,Bobirwa,4290.0,Bobirwa,4290.0,BWA0047904290
NG,NGA,34,Nasarawa,3800.0,Obi,36872.0,Obi,36872.0,NGA0380036872
NG,NGA,34,Ogun,3802.0,Ifo,36906.0,Ifo,36906.0,NGA0380236906
BW,BWA,4,Central,479.0,Boteti,4291.0,Boteti,4291.0,BWA0047904291
CM,CMR,7,SUD OUEST,827.0,WABANE,7608.0,WABANE,7608.0,CMR0082707608
CM,CMR,7,NORD,823.0,GOLOMBE,7532.0,GOLOMBE,7532.0,CMR0082307532
BW,BWA,4,Central,479.0,Mahalapye,4313.0,Mahalapye,4313.0,BWA0047904313
BW,BWA,4,Central,479.0,Serowe Palapye,4294.0,Serowe Palapye,4294.0,BWA0047904294
BW,BWA,4,North West,485.0,Chobe,4304.0,Chobe,4304.0,BWA0048504304
BW,BWA,4,Ghanzi,480.0,Gantsi,4296.0,Gantsi,4296.0,BWA0048004296
BW,BWA,4,Southern,487.0,Kanye/Moshupa,4312.0,Kanye/Moshupa,4312.0,BWA0048704312
BF,BFA,5,CENTRE,590.0,NONGREMASSOM,5325.0,NONGREMASSOM,5325.0,BFA0059005325
BW,BWA,4,Kgatleng,482.0,Kgatleng,4299.0,Kgatleng,4299.0,BWA0048204299
NG,NGA,34,Ogun,3802.0,Ijebu Ode,36909.0,Ijebu Ode,36909.0,NGA0380236909
NG,NGA,34,Ogun,3802.0,Remo north,36918.0,Remo north,36918.0,NGA0380236918
NG,NGA,34,Ondo,3803.0,Akoko north East,36920.0,Akoko north East,36920.0,NGA0380336920
NG,NGA,34,Ondo,3803.0,Akoko south West,36923.0,Akoko south West,36923.0,NGA0380336923
BW,BWA,4,North East,484.0,North East,4303.0,North East,4303.0,BWA0048404303
BW,BWA,4,North West,485.0,Ngami,4305.0,Ngami,4305.0,BWA0048504305
BW,BWA,4,Central,479.0,Selebi Phikwe,4293.0,Selebi Phikwe,4293.0,BWA0047904293
BW,BWA,4,North West,485.0,Okavango,4306.0,Okavango,4306.0,BWA0048504306
BW,BWA,4,Kweneng,483.0,Kweneng West,4301.0,Kweneng West,4301.0,BWA0048304301
BW,BWA,4,Southern,487.0,Good Hope,4310.0,Good Hope,4310.0,BWA0048704310
CM,CMR,7,EXTREME NORD,821.0,PETTE,7498.0,PETTE,7498.0,CMR0082107498
BW,BWA,4,Kgalagadi,481.0,Kgalagadi South,4298.0,Kgalagadi South,4298.0,BWA0048104298
BW,BWA,4,Central,479.0,Tutume,4295.0,Tutume,4295.0,BWA0047904295
NG,NGA,34,Ondo,3803.0,Akure North,36924.0,Akure North,36924.0,NGA0380336924
BF,BFA,5,HAUTS BASSINS,596.0,DO,5354.0,DO,5354.0,BFA0059605354
BF,BFA,5,CENTRE-NORD,592.0,BARSALOGHO,5333.0,BARSALOGHO,5333.0,BFA0059205333
CM,CMR,7,OUEST,825.0,MBOUDA,7577.0,MBOUDA,7577.0,CMR0082507577
BF,BFA,5,NORD,597.0,OUAHIGOUYA,5360.0,OUAHIGOUYA,5360.0,BFA0059705360
BF,BFA,5,SUD-OUEST,600.0,DIEBOUGOU,5373.0,DIEBOUGOU,5373.0,BFA0060005373
CM,CMR,7,SUD,826.0,ZOETELE,7590.0,ZOETELE,7590.0,CMR0082607590
BF,BFA,5,SAHEL,599.0,GOROM-GOROM,5369.0,GOROM-GOROM,5369.0,BFA0059905369
CM,CMR,7,OUEST,825.0,KEKEM,7573.0,KEKEM,7573.0,CMR0082507573
CM,CMR,7,NORD OUEST,824.0,FUNDONG,7548.0,FUNDONG,7548.0,CMR0082407548
BF,BFA,5,PLATEAU CENTRAL,598.0,BOUSSE,5364.0,BOUSSE,5364.0,BFA0059805364
BF,BFA,5,CENTRE,590.0,SIGHNOGHIN,5324.0,SIGHNOGHIN,5324.0,BFA0059005324
BF,BFA,5,HAUTS BASSINS,596.0,DAFRA,5352.0,DAFRA,5352.0,BFA0059605352
BF,BFA,5,CASCADES,589.0,BANFORA,5318.0,BANFORA,5318.0,BFA0058905318
BF,BFA,5,BOUCLE DU MOUHOUN,588.0,SOLENZO,5315.0,SOLENZO,5315.0,BFA0058805315
BF,BFA,5,CENTRE- OUEST,593.0,REO,5340.0,REO,5340.0,BFA0059305340
BF,BFA,5,BOUCLE DU MOUHOUN,588.0,DEDOUGOU,5313.0,DEDOUGOU,5313.0,BFA0058805313
CM,CMR,7,LITTORAL,822.0,CITE PALMIERS,7506.0,CITE PALMIERS,7506.0,CMR0082207506
CM,CMR,7,LITTORAL,822.0,LOUM,7512.0,LOUM,7512.0,CMR0082207512
BF,BFA,5,CENTRE-EST,591.0,GARANGO,5327.0,GARANGO,5327.0,BFA0059105327
BF,BFA,5,PLATEAU CENTRAL,598.0,ZINIARE,5365.0,ZINIARE,5365.0,BFA0059805365
CV,CPV,8,Santo Antao,931.0,Concelho de Rio Grande,8614.0,Concelho de Rio Grande,8614.0,CPV0093108614
CV,CPV,8,Sao Nicolau,943.0,Ribeira Brava,8636.0,Ribeira Brava,8636.0,CPV0094308636
BF,BFA,5,CENTRE-EST,591.0,TENKODOGO,5331.0,TENKODOGO,5331.0,BFA0059105331
BF,BFA,5,CENTRE-SUD,594.0,MANGA,5343.0,MANGA,5343.0,BFA0059405343
CM,CMR,7,EXTREME NORD,821.0,VELE,7501.0,VELE,7501.0,CMR0082107501
BF,BFA,5,CENTRE-EST,591.0,OUARGAYE,5329.0,OUARGAYE,5329.0,BFA0059105329
BF,BFA,5,BOUCLE DU MOUHOUN,588.0,NOUNA,5314.0,NOUNA,5314.0,BFA0058805314
CV,CPV,8,Santiago,938.0,SÃ£o LourenÃ§o OrgÃ£os,8638.0,SÃ£o LourenÃ§o OrgÃ£os,8638.0,CPV0093808638
BF,BFA,5,NORD,597.0,TITAO,5362.0,TITAO,5362.0,BFA0059705362
BF,BFA,5,CENTRE-NORD,592.0,KONGOUSSI,5336.0,KONGOUSSI,5336.0,BFA0059205336
BF,BFA,5,CENTRE,590.0,BASKUY,5321.0,BASKUY,5321.0,BFA0059005321
BF,BFA,5,CASCADES,589.0,SINDOU,5320.0,SINDOU,5320.0,BFA0058905320
BF,BFA,5,CENTRE-SUD,594.0,SAPONE,5345.0,SAPONE,5345.0,BFA0059405345
CM,CMR,7,EXTREME NORD,821.0,HINA,7479.0,HINA,7479.0,CMR0082107479
BF,BFA,5,CENTRE-EST,591.0,POUYTENGA,5330.0,POUYTENGA,5330.0,BFA0059105330
BF,BFA,5,BOUCLE DU MOUHOUN,588.0,TOUGAN,5317.0,TOUGAN,5317.0,BFA0058805317
CV,CPV,8,Fogo,934.0,Santa Catarina do Fogo,8640.0,Santa Catarina do Fogo,8640.0,CPV0093408640
CM,CMR,7,NORD OUEST,824.0,BATIBO,7546.0,BATIBO,7546.0,CMR0082407546
BF,BFA,5,EST,595.0,FADA,5348.0,FADA,5348.0,BFA0059505348
BF,BFA,5,CASCADES,589.0,MANGODARA,5319.0,MANGODARA,5319.0,BFA0058905319
BF,BFA,5,EST,595.0,DIAPAGA,5347.0,DIAPAGA,5347.0,BFA0059505347
CM,CMR,7,SUD OUEST,827.0,TIKO,7606.0,TIKO,7606.0,CMR0082707606
CM,CMR,7,EXTREME NORD,821.0,MINDIF,7492.0,MINDIF,7492.0,CMR0082107492
BF,BFA,5,SAHEL,599.0,DJIBO,5367.0,DJIBO,5367.0,BFA0059905367
BF,BFA,5,EST,595.0,MANI,5350.0,MANI,5350.0,BFA0059505350
CV,CPV,8,Santiago,938.0,Sao Domingos,8627.0,Sao Domingos,8627.0,CPV0093808627
BF,BFA,5,SUD-OUEST,600.0,GAOUA,5374.0,GAOUA,5374.0,BFA0060005374
CV,CPV,8,Sao Vicente,942.0,Sao Vicente,8633.0,Sao Vicente,8633.0,CPV0094208633
BF,BFA,5,CENTRE-SUD,594.0,PO,5344.0,PO,5344.0,BFA0059405344
BF,BFA,5,CENTRE- OUEST,593.0,SAPOUY,5341.0,SAPOUY,5341.0,BFA0059305341
CM,CMR,7,CENTRE,819.0,EFOULAN,7437.0,EFOULAN,7437.0,CMR0081907437
BF,BFA,5,NORD,597.0,GOURCY,5359.0,GOURCY,5359.0,BFA0059705359
BF,BFA,5,CENTRE-EST,591.0,BITTOU,5326.0,BITTOU,5326.0,BFA0059105326
CV,CPV,8,Santiago,938.0,Sao Miguel,8628.0,Sao Miguel,8628.0,CPV0093808628
CV,CPV,8,Santiago,938.0,S.catarina,8623.0,S.catarina,8623.0,CPV0093808623
BF,BFA,5,CENTRE-EST,591.0,ZABRE,5332.0,ZABRE,5332.0,BFA0059105332
BF,BFA,5,CENTRE,590.0,BOULMIOUGOU,5323.0,BOULMIOUGOU,5323.0,BFA0059005323
CV,CPV,8,Maio,937.0,Maio,8620.0,Maio,8620.0,CPV0093708620
CV,CPV,8,Fogo,934.0,Mosteiros,8615.0,Mosteiros,8615.0,CPV0093408615
BF,BFA,5,HAUTS BASSINS,596.0,ORODARA,5358.0,ORODARA,5358.0,BFA0059605358
BF,BFA,5,CENTRE- OUEST,593.0,NANORO,5339.0,NANORO,5339.0,BFA0059305339
CM,CMR,7,NORD OUEST,824.0,NDU,7553.0,NDU,7553.0,CMR0082407553
BF,BFA,5,HAUTS BASSINS,596.0,HOUNDE,5355.0,HOUNDE,5355.0,BFA0059605355
BF,BFA,5,CENTRE-NORD,592.0,BOULSA,5334.0,BOULSA,5334.0,BFA0059205334
BF,BFA,5,BOUCLE DU MOUHOUN,588.0,BOROMO,5312.0,BOROMO,5312.0,BFA0058805312
BF,BFA,5,CENTRE- OUEST,593.0,KOUDOUGOU,5337.0,KOUDOUGOU,5337.0,BFA0059305337
CV,CPV,8,Sal,940.0,Sal,8631.0,Sal,8631.0,CPV0094008631
BF,BFA,5,SAHEL,599.0,DORI,5368.0,DORI,5368.0,BFA0059905368
BF,BFA,5,SUD-OUEST,600.0,BATIE,5371.0,BATIE,5371.0,BFA0060005371
BF,BFA,5,SAHEL,599.0,SEBBA,5370.0,SEBBA,5370.0,BFA0059905370
BI,BDI,6,Gitega,707.0,Ryansoro,6393.0,Ryansoro,6393.0,BDI0070706393
BF,BFA,5,HAUTS BASSINS,596.0,KARANGASSO - VIGUE,5356.0,KARANGASSO - VIGUE,5356.0,BFA0059605356
BF,BFA,5,HAUTS BASSINS,596.0,LENA,5357.0,LENA,5357.0,BFA0059605357
BF,BFA,5,CENTRE-NORD,592.0,KAYA,5335.0,KAYA,5335.0,BFA0059205335
BF,BFA,5,SUD-OUEST,600.0,DANO,5372.0,DANO,5372.0,BFA0060005372
BI,BDI,6,Bujumbura,702.0,Bugarama,6420.0,Bugarama,6420.0,BDI0070206420
BF,BFA,5,CENTRE- OUEST,593.0,LEO,5338.0,LEO,5338.0,BFA0059305338
BI,BDI,6,Karuzi,708.0,Buhiga,6394.0,Buhiga,6394.0,BDI0070806394
BI,BDI,6,Gitega,707.0,Mutaho,6392.0,Mutaho,6392.0,BDI0070706392
BF,BFA,5,NORD,597.0,YAKO,5363.0,YAKO,5363.0,BFA0059705363
BF,BFA,5,PLATEAU CENTRAL,598.0,ZORGHO,5366.0,ZORGHO,5366.0,BFA0059805366
BI,BDI,6,Muramvya,712.0,Muramviya,6406.0,Muramviya,6406.0,BDI0071206406
BF,BFA,5,CENTRE-EST,591.0,KOUPELA,5328.0,KOUPELA,5328.0,BFA0059105328
BF,BFA,5,BOUCLE DU MOUHOUN,588.0,TOMA,5316.0,TOMA,5316.0,BFA0058805316
BI,BDI,6,Muramvya,712.0,Kiganda,6405.0,Kiganda,6405.0,BDI0071206405
