iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
TZA,TZ,4801.0,46563.0,46563.0,bungonya,59794.0,32.56649,-2.52897,3,,,0.0,,,160,59,,,160,0,,,160,0,,,3,15791,POINT (3625285.083724236 -281615.1097099294),9744.36979090677,87,87,2205,True
TZA,TZ,4797.0,46526.0,46526.0,buruma,,33.88461,-1.729997,3,ward,mapping,2018.0,,,30,4,0.0,,30,0,0.0,,30,0,0.0,,1,22926,POINT (3772017.530928666 -192611.654239332),0.0,88,88,89,False
TZA,TZ,4797.0,46526.0,46526.0,buruma,,33.88461,-1.729997,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22925,POINT (3772017.530928666 -192611.654239332),0.0,89,89,88,False
TZA,TZ,4797.0,46527.0,46527.0,burungu,,33.3141117,-1.9435,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36943,POINT (3708509.950674238 -216390.9308519574),3602.6651065837004,90,90,2208,True
TZA,TZ,4801.0,46560.0,46560.0,busalanga,59668.0,33.5598042,-2.6456882,1,,,1997.0,,,119,50,,,119,1,,,119,0,,,3,15767,POINT (3735860.314665964 -294621.3814441856),5473.124126666553,91,91,2209,True
TZA,TZ,4797.0,46527.0,46527.0,busamba,,33.693985,-1.4968067,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36944,POINT (3750797.252996197 -166642.715627589),0.5575991117645507,92,92,168,False
TZA,TZ,4797.0,46527.0,46527.0,busambara,,33.67095,-1.734357,3,ward,mapping,2018.0,,,30,1,0.0,,30,4,0.0,,30,0,0.0,,1,22964,POINT (3748233.008525774 -193097.2291065828),0.0,93,93,94,False
TZA,TZ,4797.0,46527.0,46527.0,busambara,,33.67095,-1.734357,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22965,POINT (3748233.008525774 -193097.2291065828),0.0,94,94,93,False
TZA,TZ,4797.0,46530.0,46530.0,busawe,,34.42384,-1.5888300000000002,3,ward,mapping,2018.0,,,30,0,0.0,,30,2,0.0,,30,0,0.0,,1,23077,POINT (3832044.339949123 -176890.4185914267),0.0,95,95,96,False
TZA,TZ,4797.0,46530.0,46530.0,busawe,,34.42384,-1.5888300000000002,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,23076,POINT (3832044.339949123 -176890.4185914267),0.0,96,96,95,False
TZA,TZ,4797.0,46530.0,46530.0,busawe,,34.42384,-1.5888300000000002,3,school,mapping,2017.0,10.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,37080,POINT (3832044.339949123 -176890.4185914267),0.0,97,97,95,False
TZA,TZ,4797.0,46526.0,46526.0,busegwa,,33.89349,-1.699192,3,ward,mapping,2018.0,,,29,0,0.0,,29,0,0.0,,29,0,0.0,,1,22927,POINT (3773006.04800691 -189180.921245569),0.1921697895042344,98,98,870,False
TZA,TZ,4801.0,46560.0,46560.0,busekwa,59669.0,33.0382,-2.53353,3,,,1997.0,,,115,63,,,115,0,,,115,0,,,3,15747,POINT (3677795.600726332 -282123.2223625901),1576.3759474883154,99,99,2217,True
TZA,TZ,4801.0,46559.0,46559.0,bushini,59648.0,33.220402,-3.04375,3,,,2004.0,,,60,9,,,60,0,,,60,0,,,2,15740,POINT (3698078.234587847 -338988.1808194114),15066.18850884044,100,100,2218,True
